OBJECTID,VALUE,long,lat,X,Y
25393,230537,-122.3257808,47.52008137,-122.3257808,47.52008137
25394,415767,-122.3916899,47.51890456,-122.3916898,47.51890456
25395,0,-122.3916899,47.51890456,-122.3916898,47.51890456
25396,236648,-122.3143637,47.61130087,-122.3143637,47.61130087
25397,394718,-122.3117852,47.61126451,-122.3117852,47.61126451
25398,1000,-122.2957144,47.5934495,-122.2957144,47.5934495
25399,300000,-122.3455665,47.68385583,-122.3455665,47.68385583
25400,68976,-122.3046678,47.61153042,-122.3046678,47.61153042
25401,10000,-122.3497407,47.69806948,-122.3497407,47.69806947
25402,0,-122.383242,47.69842412,-122.383242,47.69842412
25403,291336,-122.383242,47.69842412,-122.383242,47.69842412
25404,0,-122.2850231,47.69837727,-122.2850231,47.69837727
25405,462869,-122.2850231,47.69837727,-122.2850231,47.69837727
25406,388763,-122.3173912,47.69875322,-122.3173912,47.69875322
25407,814626,-122.3178694,47.69868796,-122.3178694,47.69868796
25408,0,-122.3178694,47.69868796,-122.3178694,47.69868796
25409,0,-122.3968678,47.51736966,-122.3968678,47.51736966
25410,0,-122.3178761,47.69881173,-122.3178761,47.69881173
25411,97372,-122.3066307,47.69900082,-122.3066307,47.69900082
25412,20000,-122.2925394,47.59364121,-122.2925394,47.59364121
25413,241976,-122.2890436,47.61130542,-122.2890436,47.61130542
25414,45000,-122.345563,47.68121823,-122.345563,47.68121823
25415,0,-122.3457198,47.69143199,-122.3457198,47.69143199
25416,400752,-122.3458274,47.69218132,-122.3458274,47.69218132
25417,0,-122.3458274,47.69218132,-122.3458274,47.69218132
25418,373559,-122.3460846,47.69906474,-122.3460846,47.69906474
25419,171204,-122.369926,47.66659133,-122.369926,47.66659133
25420,236169,-122.2665644,47.518901,-122.2665644,47.518901
25421,0,-122.3198855,47.52046813,-122.3198855,47.52046813
25422,611431,-122.287424,47.51958142,-122.287424,47.51958142
25423,0,-122.287424,47.51958142,-122.287424,47.51958142
25424,342085,-122.2819636,47.69624058,-122.2819636,47.69624058
25425,1222597,-122.2614014,47.51863271,-122.2614014,47.51863271
25426,1222597,-122.2614014,47.51863271,-122.2614014,47.51863271
25427,0,-122.2614014,47.51863271,-122.2614014,47.51863271
25428,190454,-122.2710647,47.51876582,-122.2710647,47.51876582
25429,30000,-122.2851652,47.51938196,-122.2851652,47.51938196
25430,0,-122.3156411,47.61134417,-122.3156411,47.61134417
25431,419423,-122.3457266,47.68084111,-122.3457266,47.68084111
25432,441244,-122.3459415,47.69945742,-122.3459415,47.69945742
25433,451483,-122.3459415,47.69945742,-122.3459415,47.69945742
25434,179530,-122.3120154,47.61119011,-122.3120154,47.61119011
25435,250000,-122.3459401,47.70036948,-122.3459401,47.70036948
25436,179530,-122.3120279,47.6112566,-122.3120279,47.6112566
25437,197924,-122.2710647,47.51876582,-122.2710647,47.51876582
25438,23000,-122.2696516,47.51856063,-122.2696516,47.51856063
25439,235380,-122.2761606,47.51865701,-122.2761606,47.51865701
25440,191259,-122.3736534,47.5193596,-122.3736533,47.5193596
25441,0,-122.3736534,47.5193596,-122.3736533,47.5193596
25442,327411,-122.2854625,47.696408,-122.2854625,47.696408
25443,110000,-122.262563,47.51847047,-122.262563,47.51847047
25444,417518,-122.28547,47.69652501,-122.28547,47.69652501
25445,402439,-122.2981844,47.59334856,-122.2981844,47.59334856
25446,0,-122.3454387,47.69327092,-122.3454387,47.69327092
25447,416708,-122.3454387,47.69327092,-122.3454387,47.69327092
25448,333288,-122.3705802,47.67436938,-122.3705802,47.67436938
25449,0,-122.3705802,47.67436938,-122.3705802,47.67436938
25450,416683,-122.3535371,47.51826612,-122.3535371,47.51826612
25451,239809,-122.3763888,47.51835343,-122.3763888,47.51835343
25452,749310,-122.3470591,47.69760075,-122.3470591,47.69760075
25453,0,-122.3470591,47.69760075,-122.3470591,47.69760075
25454,0,-122.3538042,47.51822005,-122.3538042,47.51822005
25455,285163,-122.3538042,47.51822005,-122.3538042,47.51822005
25456,199908,-122.3764842,47.51829527,-122.3764842,47.51829526
25457,444854,-122.3178761,47.69881173,-122.3178761,47.69881173
25458,344051,-122.3170966,47.69885522,-122.3170966,47.69885522
25459,174755,-122.3181025,47.69879234,-122.3181025,47.69879234
25460,168129,-122.3181152,47.6988624,-122.3181152,47.6988624
25461,362301,-122.3173823,47.69885303,-122.3173823,47.69885303
25462,0,-122.3173823,47.69885303,-122.3173823,47.69885303
25463,0,-122.2795376,47.51659039,-122.2795376,47.51659039
25464,284835,-122.3178776,47.69891658,-122.3178776,47.69891658
25465,296658,-122.3178776,47.69891658,-122.3178776,47.69891658
25466,0,-122.3178776,47.69891658,-122.3178776,47.69891658
25467,0,-122.3869571,47.51696512,-122.3869571,47.51696512
25468,434536,-122.3967348,47.51714556,-122.3967348,47.51714556
25469,0,-122.3946397,47.51719258,-122.3946397,47.51719257
25470,286628,-122.3476493,47.69922645,-122.3476493,47.69922645
25471,326076,-122.3180557,47.69905981,-122.3180557,47.69905981
25472,315275,-122.3178583,47.69906238,-122.3178583,47.69906238
25473,0,-122.3178583,47.69906238,-122.3178583,47.69906238
25474,353596,-122.3180557,47.69918823,-122.3180557,47.69918823
25475,3877498,-122.3456784,47.61480387,-122.3456784,47.61480387
25476,196044,-122.303567,47.60670466,-122.303567,47.60670466
25477,196044,-122.303567,47.60670466,-122.303567,47.60670466
25478,177081,-122.3162902,47.67639747,-122.3162902,47.67639747
25479,326147,-122.3201275,47.56136213,-122.3201275,47.56136213
25480,7000000,-122.3292437,47.61262627,-122.3292437,47.61262627
25481,0,-122.28547,47.69652501,-122.28547,47.69652501
25482,231991,-122.2759997,47.51858241,-122.2759997,47.51858241
25483,12000,-122.2851066,47.51908847,-122.2851066,47.51908847
25484,230537,-122.3255947,47.52008382,-122.3255947,47.52008382
25485,242487,-122.3125114,47.61124317,-122.3125114,47.61124317
25486,2438950,-122.288886,47.6113038,-122.288886,47.6113038
25487,184071,-122.3701245,47.66659929,-122.3701245,47.66659929
25488,0,-122.3701245,47.66659929,-122.3701245,47.66659929
25489,0,-122.3455665,47.68385583,-122.3455665,47.68385583
25490,0,-122.345564,47.648013,-122.345564,47.648013
25491,506925,-122.345564,47.648013,-122.345564,47.648013
25492,269364,-122.345564,47.648013,-122.345564,47.648013
25493,250000,-122.345937,47.70026479,-122.345937,47.70026479
25494,244376,-122.2642932,47.51809146,-122.2642932,47.51809146
25495,474684,-122.3456666,47.68930098,-122.3456666,47.68930098
25496,0,-122.3456666,47.68930098,-122.3456666,47.68930098
25497,373559,-122.3458935,47.69905868,-122.3458935,47.69905868
25498,198803,-122.345921,47.69991557,-122.345921,47.69991557
25499,219753,-122.348729,47.53434425,-122.348729,47.53434425
25500,219753,-122.348729,47.53434425,-122.348729,47.53434425
25501,0,-122.3869483,47.51907094,-122.3869483,47.51907094
25502,334608,-122.3869483,47.51907094,-122.3869483,47.51907094
25503,249426,-122.3918992,47.51848166,-122.3918992,47.51848166
25504,0,-122.3918992,47.51848166,-122.3918992,47.51848166
25505,205683,-122.3774262,47.51883811,-122.3774262,47.51883811
25506,10000,-122.3073536,47.5932947,-122.3073536,47.5932947
25507,210627,-122.3073536,47.5932947,-122.3073536,47.5932947
25508,0,-122.3085024,47.59325952,-122.3085024,47.59325952
25509,162504,-122.3764922,47.51892725,-122.3764922,47.51892724
25510,126443,-122.3497436,47.69733109,-122.3497436,47.69733109
25511,396137,-122.2871675,47.51825814,-122.2871675,47.51825814
25512,445056,-122.3771219,47.51889836,-122.3771219,47.51889835
25513,0,-122.3771219,47.51889836,-122.3771219,47.51889835
25514,161356,-122.3658153,47.69874213,-122.3658153,47.69874213
25515,305000,-122.3237566,47.69849722,-122.3237566,47.69849722
25516,0,-122.3464773,47.65942162,-122.3464773,47.65942162
25517,1330000,-122.3464773,47.65942162,-122.3464773,47.65942162
25518,370121,-122.3710362,47.67508465,-122.3710362,47.67508465
25519,349869,-122.2539451,47.51650348,-122.2539451,47.51650348
25520,0,-122.3638163,47.70017504,-122.3638162,47.70017504
25521,226628,-122.3887551,47.51655369,-122.3887551,47.51655369
25522,0,-122.3887551,47.51655369,-122.3887551,47.51655369
25523,362,-122.3524444,47.70021822,-122.3524444,47.70021822
25524,159645,-122.3383632,47.70087274,-122.3383632,47.70087274
25525,0,-122.3383632,47.70087274,-122.3383632,47.70087274
25526,403285,-122.3617349,47.70105864,-122.3617349,47.70105864
25527,0,-122.3617349,47.70105864,-122.3617349,47.70105864
25528,172833,-122.3385286,47.70088386,-122.3385286,47.70088386
25529,409212,-122.361497,47.70105945,-122.361497,47.70105945
25530,50000,-122.3515488,47.70103309,-122.3515488,47.70103309
25531,316066,-122.2741636,47.70062392,-122.2741636,47.70062392
25532,409213,-122.3615016,47.70121886,-122.3615016,47.70121886
25533,213603,-122.3373922,47.7009561,-122.3373922,47.7009561
25534,13109232,-122.3375349,47.61941901,-122.3375349,47.619419
25535,402769,-122.3617307,47.70121579,-122.3617307,47.70121579
25536,25000,-122.3394702,47.70120534,-122.3394702,47.70120534
25537,233190,-122.3373943,47.7010263,-122.3373943,47.7010263
25538,205694,-122.3390844,47.70113239,-122.3390844,47.70113239
25539,0,-122.3771219,47.51889836,-122.3771219,47.51889835
25540,207526,-122.3771222,47.51890811,-122.3771222,47.51890811
25541,207526,-122.3771204,47.51884715,-122.3771204,47.51884715
25542,457981,-122.3891607,47.51772131,-122.3891607,47.51772131
25543,136859,-122.349504,47.69732532,-122.349504,47.69732532
25544,468330,-122.2871295,47.51810886,-122.2871295,47.51810886
25545,50000,-122.3554643,47.51871205,-122.3554643,47.51871205
25546,167294,-122.3762509,47.51884654,-122.3762509,47.51884654
25547,291370,-122.34921,47.69735033,-122.34921,47.69735033
25548,0,-122.34921,47.69735033,-122.34921,47.69735033
25549,0,-122.3773657,47.51877778,-122.3773657,47.51877778
25550,334986,-122.3773657,47.51877778,-122.3773657,47.51877778
25551,360000,-122.3092274,47.69721475,-122.3092274,47.69721475
25552,136859,-122.3495022,47.69739086,-122.3495022,47.69739086
25553,280379,-122.3771543,47.51877706,-122.3771543,47.51877706
25554,352348,-122.3762832,47.51872777,-122.3762832,47.51872777
25555,126443,-122.3497427,47.69739825,-122.3497427,47.69739825
25556,0,-122.3567877,47.51860056,-122.3567877,47.51860056
25557,177703,-122.300841,47.59330447,-122.300841,47.59330447
25558,222735,-122.3080015,47.59330815,-122.3080015,47.59330815
25559,418061,-122.3450855,47.68495497,-122.3450855,47.68495497
25560,393819,-122.3455991,47.69904571,-122.3455991,47.6990457
25561,203185,-122.3457776,47.69991027,-122.3457776,47.69991027
25562,0,-122.3764842,47.51829527,-122.3764842,47.51829526
25563,198982,-122.3763021,47.51819702,-122.3763021,47.51819702
25564,291883,-122.285554,47.51734573,-122.285554,47.51734573
25565,0,-122.285554,47.51734573,-122.285554,47.51734573
25566,7555,-122.3555408,47.51829251,-122.3555408,47.51829251
25567,290803,-122.3638358,47.51813779,-122.3638358,47.51813779
25568,238437,-122.3763021,47.51819702,-122.3763021,47.51819702
25569,222735,-122.3079679,47.59333423,-122.3079679,47.59333423
25570,0,-122.3079679,47.59333423,-122.3079679,47.59333423
25571,188745,-122.3458079,47.69979959,-122.3458079,47.69979959
25572,197984,-122.359676,47.51795418,-122.359676,47.51795418
25573,0,-122.359676,47.51795418,-122.359676,47.51795418
25574,294030,-122.376303,47.51806892,-122.376303,47.51806892
25575,0,-122.3084339,47.59315736,-122.3084339,47.59315736
25576,9937525,-122.3084339,47.59315736,-122.3084339,47.59315736
25577,11524,-122.3453963,47.70408808,-122.3453963,47.70408808
25578,15000,-122.3537173,47.51772888,-122.3537173,47.51772888
25579,203304,-122.3514443,47.51748551,-122.3514443,47.51748551
25580,227489,-122.3483502,47.51753206,-122.3483502,47.51753206
25581,212660,-122.3077524,47.5932754,-122.3077523,47.5932754
25582,105344,-122.3452037,47.68532546,-122.3452037,47.68532546
25583,30000,-122.3176475,47.62823954,-122.3176475,47.62823954
25584,0,-122.34508,47.6850045,-122.34508,47.6850045
25585,380455,-122.345692,47.69889309,-122.345692,47.69889309
25586,183746,-122.3079379,47.59319838,-122.3079379,47.59319838
25587,183746,-122.3078468,47.59324004,-122.3078468,47.59324004
25588,183746,-122.3077524,47.5932754,-122.3077523,47.5932754
25589,291336,-122.383242,47.69842412,-122.383242,47.69842412
25590,284818,-122.3623179,47.6980331,-122.3623179,47.6980331
25591,0,-122.3623179,47.6980331,-122.3623179,47.6980331
25592,443646,-122.2823635,47.69759253,-122.2823635,47.69759252
25593,0,-122.2823635,47.69759253,-122.2823635,47.69759252
25594,443646,-122.2823635,47.69759253,-122.2823635,47.69759252
25595,406945,-122.3764878,47.69813366,-122.3764878,47.69813365
25596,198744,-122.3537696,47.69811691,-122.3537696,47.69811691
25597,180000,-122.2910545,47.69773334,-122.2910545,47.69773334
25598,249161,-122.3756977,47.69810043,-122.3756977,47.69810043
25599,269000,-122.3403804,47.69811345,-122.3403804,47.69811345
25600,286571,-122.34104,47.69805363,-122.34104,47.69805363
25601,259000,-122.3405464,47.6981172,-122.3405464,47.6981172
25602,0,-122.2830923,47.69773512,-122.2830923,47.69773512
25603,188393,-122.2830923,47.69773512,-122.2830923,47.69773512
25604,188393,-122.2830923,47.69773512,-122.2830923,47.69773512
25605,232486,-122.3662617,47.69816253,-122.3662617,47.69816253
25606,40240,-122.3071588,47.59309308,-122.3071588,47.59309308
25607,367828,-122.3455425,47.70271697,-122.3455425,47.70271697
25608,70000,-122.3463663,47.65755995,-122.3463663,47.65755995
25609,0,-122.3630926,47.69819644,-122.3630926,47.69819644
25610,308765,-122.3663959,47.6981693,-122.3663959,47.6981693
25611,139078,-122.3410389,47.69812233,-122.3410389,47.69812232
25612,468430,-122.3927765,47.69844612,-122.3927765,47.69844612
25613,0,-122.3662781,47.69834693,-122.3662781,47.69834693
25614,188177,-122.3662781,47.69834693,-122.3662781,47.69834693
25615,188177,-122.3664774,47.69834321,-122.3664774,47.69834321
25616,380455,-122.3455311,47.69888809,-122.3455311,47.69888809
25617,0,-122.352413,47.69851369,-122.352413,47.69851369
25618,257594,-122.352413,47.69851369,-122.352413,47.69851369
25619,188177,-122.3664861,47.69840181,-122.3664861,47.6984018
25620,188177,-122.3663418,47.69840388,-122.3663418,47.69840388
25623,303248,-122.2930978,47.67122062,-122.2930978,47.67122062
25624,1,-122.3033778,47.61741319,-122.3033778,47.61741319
25625,138600,-122.3891894,47.56194294,-122.3891894,47.56194294
25626,179905,-122.3196114,47.68121801,-122.3196113,47.68121801
25627,184735,-122.3799192,47.51707727,-122.3799192,47.51707727
25628,150000,-122.3052589,47.7126329,-122.3052589,47.7126329
25629,106686,-122.3880716,47.55434224,-122.3880716,47.55434224
25630,304000,-122.2955773,47.58815684,-122.2955773,47.58815684
25631,445,-122.292978,47.55974179,-122.292978,47.55974179
25632,470,-122.292978,47.55974179,-122.292978,47.55974179
25633,181406,-122.2957639,47.59427408,-122.2957639,47.59427408
25634,179575,-122.2957639,47.59427408,-122.2957639,47.59427408
25635,179575,-122.2957639,47.59427408,-122.2957639,47.59427408
25636,23628615,-122.3303531,47.62855111,-122.3303531,47.62855111
25637,657303,-122.2957976,47.56786664,-122.2957976,47.56786664
25638,166832,-122.2712921,47.53511413,-122.2712921,47.53511413
25639,335442,-122.2815956,47.6985781,-122.2815956,47.6985781
25640,168000,-122.2869225,47.5564152,-122.2869225,47.5564152
25641,68500,-122.3634565,47.51752286,-122.3634565,47.51752286
25642,168781,-122.2624453,47.51421113,-122.2624453,47.51421113
25643,168781,-122.262412,47.51410577,-122.262412,47.51410577
25644,171000,-122.3848958,47.57362787,-122.3848958,47.57362787
25645,212751,-122.2940158,47.59239861,-122.2940158,47.59239861
25646,226188,-122.2940158,47.59239861,-122.2940158,47.59239861
25647,166300,-122.2940158,47.59239861,-122.2940158,47.59239861
25648,113106,-122.2940158,47.59239861,-122.2940158,47.59239861
25649,169885,-122.3834508,47.55370497,-122.3834508,47.55370497
25650,88554,-122.2803161,47.69837103,-122.2803161,47.69837103
25651,3000,-122.2756167,47.69849754,-122.2756167,47.69849754
25652,4954,-122.2769714,47.69870594,-122.2769714,47.69870593
25653,11042141,-122.3198072,47.61329086,-122.3198072,47.61329086
25654,179308,-122.2796912,47.69858319,-122.2796912,47.69858319
25655,10000,-122.2728736,47.69857548,-122.2728736,47.69857548
25656,285000,-122.396623,47.69873131,-122.396623,47.69873131
25657,159197,-122.345376,47.70268672,-122.345376,47.70268672
25658,173952,-122.3641241,47.69954167,-122.3641241,47.69954167
25659,173952,-122.3641241,47.69954167,-122.3641241,47.69954167
25660,120000,-122.2727034,47.69929375,-122.2727033,47.69929375
25661,0,-122.346266,47.65881265,-122.3462659,47.65881265
25662,230308,-122.346266,47.65881265,-122.3462659,47.65881265
25663,0,-122.3279548,47.69992535,-122.3279548,47.69992535
25664,369125,-122.3173898,47.69870049,-122.3173898,47.69870049
25665,286628,-122.3476588,47.69933629,-122.3476588,47.69933629
25666,0,-122.3179139,47.69923518,-122.3179139,47.69923518
25667,353596,-122.3179139,47.69923518,-122.3179139,47.69923518
25668,0,-122.30775,47.5928915,-122.30775,47.5928915
25669,327456,-122.2745516,47.51647556,-122.2745516,47.51647556
25670,0,-122.396946,47.51684019,-122.396946,47.51684019
25671,33611,-122.396946,47.51684019,-122.396946,47.51684019
25672,283512,-122.2744988,47.51634294,-122.2744988,47.51634294
25673,60000,-122.3040048,47.61186923,-122.3040048,47.61186923
25674,220860,-122.3864749,47.51660329,-122.3864749,47.51660329
25675,272215,-122.3738646,47.70029725,-122.3738646,47.70029725
